,Square Ft,year_sale,year_blt,price_sf,Sale Price,GEOID,Sub_geo,unique_ID,year,month,year-month
27148,1814,2020,1997,319.7353914,"$580,000 ",13117130201,North Forsyth,7055 COGBURN RD-9/16/2020-580000,2020,9,2020-9
27149,3014,2020,2020,139.5978766,"$420,748 ",13117130203,North Forsyth,7055 CONCORD BROOK LN-11/18/2020-420748,2020,11,2020-11
27150,2770,2018,2017,161.9942238,"$448,724 ",13117130203,North Forsyth,7055 CONCORD MOUNTAIN TRL-5/21/2018-448724,2018,5,2018-5
27151,3580,2020,2006,229.0502793,"$820,000 ",13117130302,West Forsyth,7055 CORDERY RD-7/30/2020-820000,2020,7,2020-7
27152,2803,2019,1947,85.44416696,"$239,500 ",13117130203,North Forsyth,7055 DAHLONEGA HWY-12/4/2019-239500,2019,12,2019-12
27153,2803,2018,1947,46.37887977,"$130,000 ",13117130203,North Forsyth,7055 DAHLONEGA HWY-6/13/2018-130000,2018,6,2018-6
27154,2532,2022,1997,225.1184834,"$570,000 ",13117130304,West Forsyth,7055 DRESSAGE WAY-9/28/2022-570000,2022,9,2022-9
27155,3129,2019,1993,153.4036433,"$480,000 ",13117130306,West Forsyth,7055 HAMPTON WAY-2/20/2019-480000,2019,2,2019-2
27156,4710,2019,2000,182.1656051,"$858,000 ",13117130615,South Forsyth,7055 LAUREL OAK DR-1/9/2019-858000,2019,1,2019-1
27157,3125,2020,2017,207.68,"$649,000 ",13117130306,West Forsyth,7055 PARRISH WAY-9/30/2020-649000,2020,9,2020-9
27158,2864,2021,1995,109.9860335,"$315,000 ",13117130203,North Forsyth,7055 PINECONE WAY-7/30/2021-315000,2021,7,2021-7
27159,1385,2019,1992,160.2888087,"$222,000 ",13117130303,West Forsyth,7055 SEWELLS FARM RD-5/31/2019-222000,2019,5,2019-5
27160,3410,2018,2018,105.2217009,"$358,806 ",13117130303,West Forsyth,7060 ANSLEY PARK WAY-12/14/2018-358806,2018,12,2018-12
27161,3549,2021,2001,218.3713722,"$775,000 ",13117130615,South Forsyth,7060 BRIXTON PL-6/17/2021-775000,2021,6,2021-6
27162,2706,2018,1995,132.6681449,"$359,000 ",13117130606,South Forsyth,7060 COFFIELD CT-10/22/2018-359000,2018,10,2018-10
27163,3063,2021,2021,155.0440744,"$474,900 ",13117130203,North Forsyth,7060 CONCORD BROOK LN-4/16/2021-474900,2021,4,2021-4
27164,3118,2019,2019,131.1642078,"$408,970 ",13117130203,North Forsyth,7060 CONCORD MOUNTAIN TRL-4/1/2019-408970,2019,4,2019-4
27165,2246,2022,1989,189.2252894,"$425,000 ",13117130304,West Forsyth,7060 DERBY CT-4/1/2022-425000,2022,4,2022-4
27166,1904,2022,2008,365.0210084,"$695,000 ",13117130505,North Forsyth,7060 DRISKELL CIR-9/29/2022-695000,2022,9,2022-9
27167,2423,2022,2022,206.0086669,"$499,159 ",13117130204,North Forsyth,7060 EVENING DEW DR-7/14/2022-499159,2022,7,2022-7
27168,1840,2019,1989,172.826087,"$318,000 ",13117130101,North Forsyth,7060 OAKCREEK TRCE-1/24/2019-318000,2019,1,2019-1
27169,1271,2020,1994,185.6805665,"$236,000 ",13117130303,West Forsyth,7060 OLD POST CT-9/11/2020-236000,2020,9,2020-9
27170,2574,2019,2009,208.6247086,"$537,000 ",13117130302,West Forsyth,7060 ROUND RD-8/9/2019-537000,2019,8,2019-8
27171,2848,2022,2012,239.4662921,"$682,000 ",13117130603,South Forsyth,7060 SENTARA PL-12/15/2022-682000,2022,12,2022-12
27172,1918,2022,2004,195.5161627,"$375,000 ",13117130201,North Forsyth,7060 SHANE LN-8/30/2022-375000,2022,8,2022-8
27173,1922,2019,1999,125.6503642,"$241,500 ",13117130104,North Forsyth,7060 TIMBERBROOKE DR-12/12/2019-241500,2019,12,2019-12
27174,2857,2021,1997,182.8841442,"$522,500 ",13117130304,West Forsyth,7060 WEYBRIDGE DR-2/26/2021-522500,2021,2,2021-2
27175,3880,2018,2018,127.1389175,"$493,299 ",13117130203,North Forsyth,7065 CONCORD MOUNTAIN TRL-12/12/2018-493299,2018,12,2018-12
27176,3850,2022,2022,158.7945455,"$611,359 ",13117130204,North Forsyth,7065 EVENING DEW DR-8/24/2022-611359,2022,8,2022-8
27177,2819,2020,1995,120.5746719,"$339,900 ",13117130203,North Forsyth,7065 GREENFIELD LN-9/18/2020-339900,2020,9,2020-9
27178,2819,2019,1995,109.6133381,"$309,000 ",13117130203,North Forsyth,7065 GREENFIELD LN-5/31/2019-309000,2019,5,2019-5
27179,4059,2018,2000,220.9903917,"$897,000 ",13117130615,South Forsyth,7065 LAUREL OAK DR-4/9/2018-897000,2018,4,2018-4
27180,3261,2018,2016,174.7930083,"$570,000 ",13117130306,West Forsyth,7065 PARRISH WAY-3/26/2018-570000,2018,3,2018-3
27181,2818,2018,1995,109.9716111,"$309,900 ",13117130203,North Forsyth,7065 PINECONE WAY-4/26/2018-309900,2018,4,2018-4
27182,1914,2018,2018,172.8840125,"$330,900 ",13117130304,West Forsyth,7065 POST PARK WAY-7/24/2018-330900,2018,7,2018-7
27183,3098,2019,2013,209.8127824,"$650,000 ",13117130302,West Forsyth,7065 ROUND RD-8/8/2019-650000,2019,8,2019-8
27184,2879,2018,2008,123.2719694,"$354,900 ",13117130101,North Forsyth,7065 SUMMIT RIDGE CHASE-2/9/2018-354900,2018,2,2018-2
27185,2103,2018,2017,168.3309558,"$354,000 ",13117130302,West Forsyth,7065 TYBRIDGE ST-7/26/2018-354000,2018,7,2018-7
27186,2045,2022,1997,195.1100244,"$399,000 ",13117130102,North Forsyth,7065 VALLEY LANDING CT-9/2/2022-399000,2022,9,2022-9
27187,3023,2020,2004,140.8203771,"$425,700 ",13117130306,West Forsyth,7065 WAKEHURST PL-10/16/2020-425700,2020,10,2020-10
27188,1649,2021,1996,133.4141904,"$220,000 ",13117130202,North Forsyth,7065 WALNUT MILL CT-1/19/2021-220000,2021,1,2021-1
27189,3157,2019,2018,108.6474501,"$343,000 ",13117130303,West Forsyth,7070 ANSLEY PARK WAY-5/6/2019-343000,2019,5,2019-5
27190,4063,2021,2001,194.4376077,"$790,000 ",13117130615,South Forsyth,7070 BRIXTON PL-1/15/2021-790000,2021,1,2021-1
27191,1508,2021,1975,390.5835544,"$589,000 ",13117130505,North Forsyth,7070 CAGLE DR-7/22/2021-589000,2021,7,2021-7
27192,2569,2018,2018,212.506812,"$545,930 ",13117130203,North Forsyth,7070 CONCORD BROOK LN-9/14/2018-545930,2018,9,2018-9
27193,2569,2018,2018,27.30206306,"$70,139 ",13117130203,North Forsyth,7070 CONCORD BROOK LN-3/16/2018-70139,2018,3,2018-3
27194,3185,2020,2020,128.2521193,"$408,483 ",13117130203,North Forsyth,7070 CONCORD MOUNTAIN TRL-6/30/2020-408483,2020,6,2020-6
27195,1960,2022,2022,56.12244898,"$110,000 ",13117130104,North Forsyth,7070 DAMASCUS RD-3/31/2022-110000,2022,3,2022-3
27196,3051,2018,1989,124.287119,"$379,200 ",13117130304,West Forsyth,7070 DERBY CT-12/17/2018-379200,2018,12,2018-12
27197,3120,2022,2022,166.8089744,"$520,444 ",13117130204,North Forsyth,7070 EVENING DEW DR-6/28/2022-520444,2022,6,2022-6
27198,2975,2018,2000,161.3109244,"$479,900 ",13117130304,West Forsyth,7070 GRASSMOOR GRANGE WAY-6/29/2018-479900,2018,6,2018-6
27199,880,2018,2001,188.6363636,"$166,000 ",13117130103,North Forsyth,7070 HAW CREEK PL-3/28/2018-166000,2018,3,2018-3
27200,3749,2021,2000,277.4073086,"$1,040,000 ",13117130615,South Forsyth,7070 LAUREL OAK DR-7/22/2021-1040000,2021,7,2021-7
27201,1255,2021,1994,250.9960159,"$315,000 ",13117130303,West Forsyth,7070 OLD POST CT-4/30/2021-315000,2021,4,2021-4
27202,2427,2022,2017,233.2097239,"$566,000 ",13117130304,West Forsyth,7070 POST PARK WAY-6/9/2022-566000,2022,6,2022-6
27203,2427,2021,2017,153.8936959,"$373,500 ",13117130304,West Forsyth,7070 POST PARK WAY-3/19/2021-373500,2021,3,2021-3
27204,2427,2018,2017,136.2690564,"$330,725 ",13117130304,West Forsyth,7070 POST PARK WAY-1/29/2018-330725,2018,1,2018-1
27205,2894,2022,2013,233.2411887,"$675,000 ",13117130603,South Forsyth,7070 SENTARA PL-3/18/2022-675000,2022,3,2022-3
27206,2116,2019,2003,100.1890359,"$212,000 ",13117130201,North Forsyth,7070 SHANE LN-3/29/2019-212000,2019,3,2019-3
27207,1962,2020,1995,136.3404689,"$267,500 ",13117130202,North Forsyth,7070 WALNUT MILL CT-5/22/2020-267500,2020,5,2020-5
27208,1962,2018,1995,114.6788991,"$225,000 ",13117130202,North Forsyth,7070 WALNUT MILL CT-3/9/2018-225000,2018,3,2018-3
27209,3392,2021,2021,162.1898585,"$550,148 ",13117130303,West Forsyth,7075 ANSLEY PARK WAY-12/17/2021-550148,2021,12,2021-12
27210,3184,2020,2020,150.4396985,"$479,000 ",13117130203,North Forsyth,7075 CONCORD MOUNTAIN TRL-5/27/2020-479000,2020,5,2020-5
27211,1407,2020,2003,284.2217484,"$399,900 ",13117130103,North Forsyth,7075 HAW CREEK PL-12/4/2020-399900,2020,12,2020-12
27212,2480,2018,2013,161.2903226,"$400,000 ",13117130603,South Forsyth,7075 JAMESTOWN DR-10/4/2018-400000,2018,10,2018-10
27213,993,2020,1993,251.7623364,"$250,000 ",13117130303,West Forsyth,7075 OLD POST CT-6/30/2020-250000,2020,6,2020-6
27214,1935,2018,2018,168.1782946,"$325,425 ",13117130304,West Forsyth,7075 POST PARK WAY-7/25/2018-325425,2018,7,2018-7
27215,2559,2020,1985,250.0976944,"$640,000 ",13117130505,North Forsyth,7075 SHADOW LN-7/29/2020-640000,2020,7,2020-7
27216,3142,2020,2007,111.3940165,"$350,000 ",13117130101,North Forsyth,7075 SUMMIT RIDGE CHSE-6/16/2020-350000,2020,6,2020-6
27217,3011,2022,2003,280.6376619,"$845,000 ",13117130306,West Forsyth,7075 WAKEHURST PL-7/13/2022-845000,2022,7,2022-7
27218,1325,2018,1995,141.9622642,"$188,100 ",13117130203,North Forsyth,7075 WESSEX WAY-5/14/2018-188100,2018,5,2018-5
27219,3074,2018,1995,135.4912167,"$416,500 ",13117130611,South Forsyth,708 LAKEGLEN DR-11/9/2018-416500,2018,11,2018-11
27220,1974,2018,2003,142.8571429,"$282,000 ",13117130602,South Forsyth,708 MELILOT LN-4/12/2018-282000,2018,4,2018-4
27221,1806,2020,1976,191.8604651,"$346,500 ",13117130413,Cumming,708 PINE LAKE DR-3/17/2020-346500,2020,3,2020-3
27222,1974,2019,2003,159.5744681,"$315,000 ",13117130602,South Forsyth,708 WAMOCK DR-6/24/2019-315000,2019,6,2019-6
27223,3458,2019,2019,96.35135917,"$333,183 ",13117130303,West Forsyth,7080 ANSLEY PARK WAY-8/16/2019-333183,2019,8,2019-8
27224,3531,2022,2017,207.8731238,"$734,000 ",13117130304,West Forsyth,7080 ASHFORD MANOR WAY-1/31/2022-734000,2022,1,2022-1
27225,4016,2018,2000,153.1374502,"$615,000 ",13117130615,South Forsyth,7080 BRIXTON PL-9/14/2018-615000,2018,9,2018-9
27226,840,2020,2000,196.4285714,"$165,000 ",13117130103,North Forsyth,7080 CROOKED O TRL-12/16/2020-165000,2020,12,2020-12
27227,3124,2022,2022,172.6872599,"$539,475 ",13117130204,North Forsyth,7080 EVENING DEW DR-8/19/2022-539475,2022,8,2022-8
27228,3809,2020,1999,183.7752691,"$700,000 ",13117130615,South Forsyth,7080 LAUREL OAK DR-1/31/2020-700000,2020,1,2020-1
27229,2713,2021,2016,364.5410984,"$989,000 ",13117130302,West Forsyth,7080 OXBO CIR-9/3/2021-989000,2021,9,2021-9
27230,2338,2019,2017,144.6428571,"$338,175 ",13117130304,West Forsyth,7080 POST PARK WAY-5/29/2019-338175,2019,5,2019-5
27231,4161,2018,1999,176.6402307,"$735,000 ",13117130615,South Forsyth,7080 REDCLIFF CT-3/19/2018-735000,2018,3,2018-3
27232,3992,2020,2008,225.2004008,"$899,000 ",13117130302,West Forsyth,7080 ROUND RD-12/18/2020-899000,2020,12,2020-12
27233,2890,2019,2003,185.1211073,"$535,000 ",13117130306,West Forsyth,7080 WAKEHURST PL-4/26/2019-535000,2019,4,2019-4
27234,2257,2021,2007,177.1821001,"$399,900 ",13117130102,North Forsyth,7084 LITTLE MILL RD-1/25/2021-399900,2021,1,2021-1
27235,3542,2022,2018,172.2190853,"$610,000 ",13117130303,West Forsyth,7085 ANSLEY PARK WAY-9/7/2022-610000,2022,9,2022-9
27236,3542,2018,2018,87.5299266,"$310,031 ",13117130303,West Forsyth,7085 ANSLEY PARK WAY-12/31/2018-310031,2018,12,2018-12
27237,2270,2019,1973,248.8986784,"$565,000 ",13117130505,North Forsyth,7085 COLLINS POINT RD-3/26/2019-565000,2019,3,2019-3
27238,3368,2018,2017,160.3165083,"$539,946 ",13117130203,North Forsyth,7085 CONCORD MOUNTAIN TRL-3/15/2018-539946,2018,3,2018-3
27239,2482,2018,1988,153.1023368,"$380,000 ",13117130103,North Forsyth,7085 HAW CREEK PL-1/8/2018-380000,2018,1,2018-1
27240,2827,2020,1995,94.44640962,"$267,000 ",13117130203,North Forsyth,7085 PINECONE WAY-11/19/2020-267000,2020,11,2020-11
27241,1895,2018,2018,174.0897098,"$329,900 ",13117130304,West Forsyth,7085 POST PARK WAY-8/30/2018-329900,2018,8,2018-8
27242,3162,2019,2012,119.0702087,"$376,500 ",13117130304,West Forsyth,7085 ROCKING HORSE LN-10/25/2019-376500,2019,10,2019-10
27243,3436,2021,2012,225.5529686,"$775,000 ",13117130302,West Forsyth,7085 ROUND RD-7/22/2021-775000,2021,7,2021-7
27244,2972,2020,2007,121.8034993,"$362,000 ",13117130101,North Forsyth,7085 SUMMIT RIDGE CHSE-3/6/2020-362000,2020,3,2020-3
27245,3072,2018,2003,165.2018229,"$507,500 ",13117130306,West Forsyth,7085 WAKEHURST PL-2/15/2018-507500,2018,2,2018-2
27246,3437,2019,1996,133.808554,"$459,900 ",13117130304,West Forsyth,7085 WEYBRIDGE DR-7/8/2019-459900,2019,7,2019-7
27247,3388,2022,2018,187.4262102,"$635,000 ",13117130303,West Forsyth,7090 ANSLEY PARK WAY-5/24/2022-635000,2022,5,2022-5
27248,3388,2018,2018,98.66263282,"$334,269 ",13117130303,West Forsyth,7090 ANSLEY PARK WAY-9/28/2018-334269,2018,9,2018-9
27249,2952,2022,2022,174.6917344,"$515,690 ",13117130204,North Forsyth,7090 EVENING DEW DR-6/30/2022-515690,2022,6,2022-6
27250,3174,2021,2000,187.7756774,"$596,000 ",13117130304,West Forsyth,7090 GRASSMOOR GRANGE WAY-6/22/2021-596000,2021,6,2021-6
27251,2735,2020,1999,247.0749543,"$675,750 ",13117130615,South Forsyth,7090 LAUREL OAK DR-2/27/2020-675750,2020,2,2020-2
27252,994,2021,1993,319.9195171,"$318,000 ",13117130303,West Forsyth,7090 OLD POST CT-9/1/2021-318000,2021,9,2021-9
27253,1144,2020,2001,198.8636364,"$227,500 ",13117130103,North Forsyth,7090 PEA RIDGE RD-6/11/2020-227500,2020,6,2020-6
27254,2824,2020,1995,76.13314448,"$215,000 ",13117130203,North Forsyth,7090 PINECONE WAY-4/14/2020-215000,2020,4,2020-4
27255,1914,2019,2019,164.7335423,"$315,300 ",13117130304,West Forsyth,7090 POST PARK WAY-8/27/2019-315300,2019,8,2019-8
27256,2344,2018,1997,127.9863481,"$300,000 ",13117130302,West Forsyth,7090 RED FOX LN-3/14/2018-300000,2018,3,2018-3
27257,3702,2018,2013,112.1015667,"$415,000 ",13117130304,West Forsyth,7090 ROCKING HORSE LN-12/17/2018-415000,2018,12,2018-12
27258,1458,2020,1995,159.122085,"$232,000 ",13117130203,North Forsyth,7090 WESSEX WAY-7/15/2020-232000,2020,7,2020-7
27259,1458,2018,1995,135.4595336,"$197,500 ",13117130203,North Forsyth,7090 WESSEX WAY-3/9/2018-197500,2018,3,2018-3
27260,3456,2019,2019,104.4551505,"$360,997 ",13117130303,West Forsyth,7095 ANSLEY PARK WAY-4/24/2019-360997,2019,4,2019-4
27261,960,2022,2000,270.8333333,"$260,000 ",13117130103,North Forsyth,7095 CROOKED O TRL-9/23/2022-260000,2022,9,2022-9
27262,960,2021,2000,226.5625,"$217,500 ",13117130103,North Forsyth,7095 CROOKED O TRL-8/20/2021-217500,2021,8,2021-8
27263,1882,2022,1983,212.5398512,"$400,000 ",13117130503,North Forsyth,7095 DIANA CIR-9/27/2022-400000,2022,9,2022-9
27264,3100,2022,2022,178.8625806,"$554,474 ",13117130204,North Forsyth,7095 EVENING DEW DR-7/21/2022-554474,2022,7,2022-7
27265,3355,2018,2001,131.147541,"$440,000 ",13117130304,West Forsyth,7095 GRASSMOOR GRANGE WAY-7/2/2018-440000,2018,7,2018-7
27266,3719,2020,1999,214.8426997,"$799,000 ",13117130615,South Forsyth,7095 LAUREL OAK DR-7/30/2020-799000,2020,7,2020-7
27267,1897,2018,2018,173.4317343,"$329,000 ",13117130304,West Forsyth,7095 POST PARK WAY-8/30/2018-329000,2018,8,2018-8
27268,4630,2018,2008,204.1036717,"$945,000 ",13117130302,West Forsyth,7095 ROUND RD-8/24/2018-945000,2018,8,2018-8
27269,3222,2020,2000,485.7231533,"$1,565,000 ",13117130505,North Forsyth,7095 SHADOW LN-12/15/2020-1565000,2020,12,2020-12
27270,1408,2022,1995,316.0511364,"$445,000 ",13117130202,North Forsyth,7095 SHADY OAK LN-6/9/2022-445000,2022,6,2022-6
27271,2087,2021,1999,179.6837566,"$375,000 ",13117130104,North Forsyth,7095 SYDNEY CT-9/20/2021-375000,2021,9,2021-9
27272,2010,2020,1998,134.3283582,"$270,000 ",13117130102,North Forsyth,7095 VALLEY LANDING CT-8/3/2020-270000,2020,8,2020-8
27273,2010,2019,1998,125.6218905,"$252,500 ",13117130102,North Forsyth,7095 VALLEY LANDING CT-5/1/2019-252500,2019,5,2019-5
27274,2010,2018,1998,121.8905473,"$245,000 ",13117130102,North Forsyth,7095 VALLEY LANDING CT-7/18/2018-245000,2018,7,2018-7
27275,2798,2019,1996,148.3202287,"$415,000 ",13117130304,West Forsyth,7095 WEYBRIDGE DR-8/2/2019-415000,2019,8,2019-8
27276,5150,2020,2013,172.6213592,"$889,000 ",13117130302,West Forsyth,7097 CAMPGROUND RD-10/5/2020-889000,2020,10,2020-10
27277,4421,2022,1999,230.7170323,"$1,020,000 ",13117130611,South Forsyth,71 GRANDWATER DR-7/15/2022-1020000,2022,7,2022-7
27278,2824,2021,2020,188.8225921,"$533,235 ",13117130602,South Forsyth,710 ARMSTEAD TER-2/19/2021-533235,2021,2,2021-2
27279,4243,2020,2020,192.8541127,"$818,280 ",13117130609,South Forsyth,710 DANESCROFT WAY-12/18/2020-818280,2020,12,2020-12
27280,2306,2018,2009,143.1049436,"$330,000 ",13117130609,South Forsyth,710 EARLHAM DR-4/20/2018-330000,2018,4,2018-4
27281,3764,2019,2010,118.0924548,"$444,500 ",13117130601,West Forsyth,710 FERNDALE CT-5/30/2019-444500,2019,5,2019-5
27282,2868,2019,2003,156.9037657,"$450,000 ",13117130605,South Forsyth,710 GLASTONBURY CT-9/30/2019-450000,2019,9,2019-9
27283,4001,2018,2017,124.9687578,"$500,000 ",13117130601,West Forsyth,710 LANSHIRE DR-5/30/2018-500000,2018,5,2018-5
27284,2896,2021,2005,151.2430939,"$438,000 ",13117130609,South Forsyth,710 MOONLIGHT WAY-7/28/2021-438000,2021,7,2021-7
27285,2802,2022,1999,274.8037116,"$770,000 ",13117130611,South Forsyth,710 RIVER MIST DR-6/21/2022-770000,2022,6,2022-6
27286,2896,2019,2005,110.4972376,"$320,000 ",13117130609,South Forsyth,710 ROCKBASS RD-9/13/2019-320000,2019,9,2019-9
27287,3398,2021,1999,151.559741,"$515,000 ",13117130615,South Forsyth,710 ROSEBURY LN-1/8/2021-515000,2021,1,2021-1
27288,2976,2019,2019,189.9818548,"$565,386 ",13117130602,South Forsyth,710 WALDEN GLEN LN-7/15/2019-565386,2019,7,2019-7
27289,1736,2021,2003,187.7880184,"$326,000 ",13117130602,South Forsyth,710 WAMOCK DR-4/2/2021-326000,2021,4,2021-4
27290,3528,2019,2005,117.3469388,"$414,000 ",13117130406,Cumming,710 WASHINGTON WAY-9/27/2019-414000,2019,9,2019-9
27291,3679,2022,2022,273.706442,"$1,006,966 ",13117130609,South Forsyth,710 WESCOTT AVE-8/12/2022-1006966,2022,8,2022-8
27292,1300,2018,2007,150.0,"$195,000 ",13117130203,North Forsyth,7105 BANNISTER PARK LN-4/27/2018-195000,2018,4,2018-4
27293,3411,2021,2006,256.2298446,"$874,000 ",13117130302,West Forsyth,7105 CORDERY RD-5/7/2021-874000,2021,5,2021-5
27294,3411,2018,2006,198.592788,"$677,400 ",13117130302,West Forsyth,7105 CORDERY RD-2/15/2018-677400,2018,2,2018-2
27295,1232,2021,1992,251.6233766,"$310,000 ",13117130503,North Forsyth,7105 DIANA CIR-10/1/2021-310000,2021,10,2021-10
27296,1812,2022,1998,182.1192053,"$330,000 ",13117130201,North Forsyth,7105 HUNTERS DR-7/12/2022-330000,2022,7,2022-7
27297,1451,2022,1993,282.5637491,"$410,000 ",13117130105,North Forsyth,7105 JONSWAY-9/8/2022-410000,2022,9,2022-9
27298,2452,2021,1983,350.7340946,"$860,000 ",13117130505,North Forsyth,7105 SHADOW LN-5/11/2021-860000,2021,5,2021-5
27299,3596,2022,2017,200.7786429,"$722,000 ",13117130304,West Forsyth,7105 TRIBUTARY CT-8/4/2022-722000,2022,8,2022-8
27300,1648,2019,1996,157.7669903,"$260,000 ",13117130202,North Forsyth,7105 WALNUT MILL LNDG-8/9/2019-260000,2019,8,2019-8
27301,3651,2021,2013,164.3385374,"$600,000 ",13117130603,South Forsyth,7105 WINTHROP RD-8/20/2021-600000,2021,8,2021-8
27302,3651,2020,2013,133.935908,"$489,000 ",13117130603,South Forsyth,7105 WINTHROP RD-6/12/2020-489000,2020,6,2020-6
27303,3651,2018,2013,130.1013421,"$475,000 ",13117130603,South Forsyth,7105 WINTHROP RD-8/17/2018-475000,2018,8,2018-8
27304,3458,2019,2018,92.19548872,"$318,812 ",13117130303,West Forsyth,7110 ANSLEY PARK WAY-2/8/2019-318812,2019,2,2019-2
27305,3185,2018,2018,136.8916797,"$436,000 ",13117130304,West Forsyth,7110 ASHFORD MANOR WAY-10/25/2018-436000,2018,10,2018-10
27306,2927,2018,1990,126.4092928,"$370,000 ",13117130203,North Forsyth,7110 BAGBY LN-7/27/2018-370000,2018,7,2018-7
27307,2591,2020,2000,175.6078734,"$455,000 ",13117130101,North Forsyth,7110 BALMORAL CT-8/17/2020-455000,2020,8,2020-8
27308,2530,2019,2016,204.743083,"$518,000 ",13117130505,North Forsyth,7110 BISCAYNE DR-7/16/2019-518000,2019,7,2019-7
27309,1270,2020,1993,202.7559055,"$257,500 ",13117130303,West Forsyth,7110 FARM HOUSE LN-10/2/2020-257500,2020,10,2020-10
27310,2646,2019,1994,162.5094482,"$430,000 ",13117130610,South Forsyth,7110 GRAND VIEW WAY-1/31/2019-430000,2019,1,2019-1
27311,1842,2022,1997,244.2453855,"$449,900 ",13117130606,South Forsyth,7110 HARLECH TRCE-7/26/2022-449900,2022,7,2022-7
27312,2890,2020,2005,126.816609,"$366,500 ",13117130101,North Forsyth,7110 HIGH RIDGE CT-10/16/2020-366500,2020,10,2020-10
27313,2108,2022,1998,170.7779886,"$360,000 ",13117130201,North Forsyth,7110 HUNTERS DR-3/8/2022-360000,2022,3,2022-3
27314,1719,2022,2021,285.0494474,"$490,000 ",13117130503,North Forsyth,7110 LAWSON DR-4/13/2022-490000,2022,4,2022-4
27315,2254,2018,2018,279.5031056,"$630,000 ",13117130302,West Forsyth,7110 LULLWATER RD-5/31/2018-630000,2018,5,2018-5
27316,5339,2018,2006,144.5027159,"$771,500 ",13117130201,North Forsyth,7110 MCBRAYER RD-4/12/2018-771500,2018,4,2018-4
27317,2586,2021,1994,209.2034029,"$541,000 ",13117130610,South Forsyth,7110 PALISADES PT-2/16/2021-541000,2021,2,2021-2
27318,2132,2021,1999,204.5028143,"$436,000 ",13117130505,North Forsyth,7110 PINE VALLEY RD-5/18/2021-436000,2021,5,2021-5
27319,3211,2018,1993,155.4033012,"$499,000 ",13117130306,West Forsyth,7110 POLO HL-5/4/2018-499000,2018,5,2018-5
27320,1895,2019,2019,165.0,"$312,675 ",13117130304,West Forsyth,7110 POST PARK WAY-8/27/2019-312675,2019,8,2019-8
27321,2253,2022,1999,193.0758988,"$435,000 ",13117130104,North Forsyth,7110 TIMBERBROOKE DR-7/29/2022-435000,2022,7,2022-7
27322,2253,2018,1999,119.840213,"$270,000 ",13117130104,North Forsyth,7110 TIMBERBROOKE DR-7/20/2018-270000,2018,7,2018-7
27323,1916,2022,1997,260.960334,"$500,000 ",13117130606,South Forsyth,7110 TITCHFIELD PL-5/20/2022-500000,2022,5,2022-5
27324,1916,2019,1997,162.8392484,"$312,000 ",13117130606,South Forsyth,7110 TITCHFIELD PL-8/20/2019-312000,2019,8,2019-8
27325,3408,2019,2018,98.12646714,"$334,415 ",13117130303,West Forsyth,7115 ANSLEY PARK WAY-6/28/2019-334415,2019,6,2019-6
27326,4483,2018,2008,171.7599822,"$770,000 ",13117130302,West Forsyth,7115 CORDERY RD-7/17/2018-770000,2018,7,2018-7
27327,1076,2020,1967,354.9256506,"$381,900 ",13117130503,North Forsyth,7115 DIANA CIR-9/29/2020-381900,2020,9,2020-9
